fire_id,mean.spruce,mean.pine,mean.decid,mean.height,mean.age,mean.pine_rel,mean.spruce_rel,mean.decid_rel,burned
2021_03,35.527183532714844,104.74464416503906,0,15.645387649536133,109.9810562133789,69.8546142578125,23.91908836364746,4.158772945404053,1
2021_04,20.619123458862305,78.5724105834961,0,13.05216121673584,73.70002746582031,72.62213134765625,15.697239875793457,8.792278289794922,1
2021_05,102.24087524414062,39.093502044677734,0,12.814474105834961,75.24871063232422,26.366758346557617,58.81952667236328,12.4589204788208,1
2021_06,33.52547073364258,63.5591926574707,0,11.5989351272583,87.52803802490234,59.345977783203125,29.55347442626953,15.932310104370117,1
2021_07,10.097960472106934,89.2664852142334,0,10.90103030204773,73.10492515563965,85.86645889282227,7.607425212860107,33.91674792766571,1
2021_08,22.92723274230957,59.00110117594401,0,11.630977312723795,101.98787943522136,66.48130798339844,23.64750321706136,10.205939292907715,1
2021_09,4.694688975811005,118.15741920471191,0,13.04878568649292,104.2813606262207,94.02035713195801,4.3765469789505005,4.331800997257233,1
2021_10,39.05084991455078,105.21194458007812,1.1383734941482544,13.78117847442627,65.31542205810547,73.126922607421875,20.586454391479492,8.044333457946777,1
2022_01,16.806114196777344,63.893802642822266,0,12.161090850830078,101.35443878173828,67.240570068359375,19.19129180908203,17.586286544799805,1
2022_02,35.66300582885742,146.53134155273437,0,16.653989791870117,98.21150970458984,79.9154052734375,18.175098419189453,1.0533889532089233,1
2022_03,18.60641098022461,36.10930252075195,0,6.338207244873047,35.31938552856445,47.920711517333984,26.0345458984375,230.4042510986328,1
2022_04,40.05552673339844,92.38053894042969,0,13.617895126342773,68.246734619140625,60.38747787475586,25.097379684448242,13.101665496826172,1
