fire_id,burned,key,value
2018_28,1,mean_age,76.67577362060547
2018_29,1,mean_age,66.25328826904297
2018_30,1,mean_age,61.67512893676758
2018_31,1,mean_age,55.038658142089844
2018_32,1,mean_age,89.68875885009766
2018_33,1,mean_age,23.1752986907959
2018_34,1,mean_age,68.66227722167969
2018_35,1,mean_age,90.99304962158203
2018_36,1,mean_age,59.15673065185547
2018_37,1,mean_age,91.09321594238281
2018_38,1,mean_age,94.57746124267578
2018_39,1,mean_age,31.410175323486328
2018_40,1,mean_age,64.81475830078125
2018_41,1,mean_age,70.4878158569336
2018_42,1,mean_age,79.994476318359375
2018_43,1,mean_age,91.60896301269531
2018_44,1,mean_age,109.82884979248047
2018_45,1,mean_age,79.99579620361328
2018_46,1,mean_age,111.68755340576172
2018_47,1,mean_age,48.02352523803711
2018_48,1,mean_age,93.67626953125
2018_49,1,mean_age,121.17861938476562
2018_50,1,mean_age,160.9751739501953
2018_51,1,mean_age,127.78803253173828
2018_52,1,mean_age,55.50517272949219
2018_53,1,mean_age,89.55561828613281
2018_54,1,mean_age,76.59754180908203
2018_55,1,mean_age,0
2018_56,1,mean_age,73.89385223388672
2018_57,1,mean_age,48.933082580566406
2018_58,1,mean_age,53.165409088134766
2018_59,1,mean_age,49.44196701049805
2019_01,1,mean_age,39.35010528564453
2019_02,1,mean_age,67.37645721435547
2019_03,1,mean_age,51.516204833984375
2019_04,1,mean_age,53.444623947143555
2019_05,1,mean_age,51.228511810302734
2019_06,1,mean_age,99.373046875
2020_01,1,mean_age,71.03514099121094
2020_02,1,mean_age,108.63488006591797
2020_03,1,mean_age,48.96607971191406
2020_04,1,mean_age,72.17566045125325
2020_05,1,mean_age,91.92899322509766
2020_06,1,mean_age,13.603196144104004
2020_07,1,mean_age,97.34784698486328
2020_08,1,mean_age,76.785125732421875
2020_09,1,mean_age,68.500457763671875
2021_01,1,mean_age,110.864990234375
2021_02,1,mean_age,94.84357070922852
2021_03,1,mean_age,109.9810562133789
